query_id,domain,score_minilm,score_linq,score_gte,score_bm25,invrank_minilm,invrank_linq,invrank_gte,invrank_bm25,reranker_score,n_channels,label,score_logreg,score_gbdt,silver_prob_relevant,silver_label,tier,uncertainty,name,country,state,district,municipality,organization_type,organization_size,summary,summary_keywords,nace_code,query
94,selectrealequity.com,0.7877284884,0.0,0.8454458714,0.0,0.0017331023000000001,0.0002,0.0010952903,0.0002,-0.8327381611,2,0,0.540795598,0.6081144443000001,0.4944070488,0,silver,0.005592951199999974,Select Real Equity Advisors,United States,New York,,,Company,Micro (0-9),"Select Real Equity Advisors is a commercial real estate firm specializing in brokerage services for various asset classes including retail, multi-family, net leases, office, industrial, warehouse, distribution, and land. They facilitate property sales and acquisitions, focusing on exclusive offerings and navigating investment strategies for their clients. The company operates from Huntington Station, NY.","['commercial real estate', 'brokerage', 'property sales', 'investment strategies', 'retail', 'office', 'industrial', 'net lease', 'multi-family', 'real estate advisory']",NACE M: Real estate activities,residential real estate brokers
44,maja-sistemi.si,0.8327851295,0.5764706731,0.0,7.736847091,0.0011574074,0.0025445293,0.0002,0.0014326648,1.1929457187999999,3,1,0.7818048202000001,0.8166217812000001,0.5056028203,1,silver,0.005602820300000033,MAJA SISTEMI d.o.o.,Slovenia,Gorenjska,,,Company,Small (10-49),"Maja Sistemi d.o.o. specializes in the design and manufacturing of devices for the automation of production processes. With over 20 years of experience, they offer comprehensive solutions tailored to client needs, including assembly devices, control systems, robotic cells, and laser marking equipment. Their services focus on enhancing production efficiency and quality control for manufacturing clients.","['automation', 'production processes', 'assembly devices', 'control systems', 'robotic cells', 'laser marking', 'manufacturing solutions', 'industrial automation', 'quality control', 'custom machinery']",NACE C: Manufacturing,manufacturing automation companies
45,luigifreda.com,1.0241224766,0.0,0.0,6.841519042,0.0010438413,0.0002,0.0002,0.0024449878000000003,-8.2046871185,2,1,0.2138260459,0.1374165485,0.49439331210000004,0,silver,0.0056066878999999625,Luigi Freda,Italy,Campania,Altavilla Irpina,,Other,Micro (0-9),"Luigi Freda is a Robotics & Computer Vision Engineer with a PhD, specializing in AI, machine learning, and perception systems. His work spans research, development, and consulting in areas such as SLAM, visual servoing, and AR/VR technologies. He has a strong publication record and has contributed to various projects and software releases in the field of robotics and computer vision.","['Robotics', 'Computer Vision', 'AI', 'Machine Learning', 'SLAM', 'Perception Systems', 'AR/VR', 'Engineering', 'Research', 'Consulting']","NACE N: Professional, scientific and technical activities",robotics companies
20,villanovaconstruction.com,0.8716438413,0.5189653635,0.8838831186,5.7330284167,0.0041322314,0.0030959752,0.0454545455,0.0042016807,2.6760895252,4,1,0.9372708352,0.9150080472000001,0.5056171697,1,silver,0.005617169700000035,"Villanova Construction Company, Inc.",United States,Massachusetts,,,Company,Small (10-49),"Villanova Construction Company, Inc. is a construction services provider that emphasizes a professional and energetic team ready to meet client needs. They offer a range of construction services and highlight their client relationships and project portfolio. The company operates in the construction industry, aiming to deliver high-quality results.","['construction', 'general contractor', 'building services', 'project management', 'commercial construction', 'residential construction', 'construction company', 'contractor', 'construction services', 'team']",NACE F: Construction,construction companies
51,hps-og.com,0.9742898941,0.5398777723,0.8705398440000001,22.4077641834,0.0024096386,0.0027100271000000003,0.003003003,0.0322580645,3.321829319,4,1,0.9755548898,0.9476461284000001,0.49435062360000004,0,silver,0.005649376399999961,"HPS Oil & Gas Properties, Inc.",United States,,,,Company,Small (10-49),"HPS Oil & Gas Properties, Inc. is a professional land service company established in 1979, offering comprehensive land services to the oil and gas industry. They provide manpower and solutions for all phases of mineral-related land services, focusing on acquisitions, negotiations, administration, custom mapping, and research. The company emphasizes teamwork, communication, and trustworthiness, aiming to be a dependable and accurate partner for energy exploration companies.","['oil and gas', 'land services', 'mineral rights', 'acquisition', 'negotiation', 'administration', 'mapping', 'research', 'energy exploration', 'professional services']","NACE N: Professional, scientific and technical activities",oil and gas companies
30,grownapps.xyz,0.7095846534,0.5492015481,0.8771830797,12.9419103275,0.009009009,0.0014556041000000001,0.0019569472,0.0017361111,1.5667802095,4,1,0.9428991648,0.9307199671,0.5056722036,1,silver,0.005672203599999981,GrownApps,Estonia,,,,Company,Micro (0-9),"GrownApps is a company specializing in app development, design, and post-launch support for businesses. They focus on creating, growing, and enhancing applications to help clients succeed in the digital world. Their approach is client-focused, leveraging expertise and industry trends to bring app ideas to life.","['app development', 'app design', 'post-launch support', 'digital solutions', 'mobile apps', 'business apps', 'software development', 'client-focused', 'app strategy', 'tech services']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",mobile app development companies
62,hatirasogutma.com.tr,0.9733021259,0.5379704237,0.8745706081,12.7344581795,0.0010695187,0.0013774105,0.0013280212,0.0032894737,1.2272908688,4,1,0.9469660711000001,0.9258522455,0.4943241124,0,silver,0.005675887599999985,Hatıra Panel Soğutma Konya,Turkey,Konya,,,Company,Small (10-49),"Hatıra Panel Soğutma Konya specializes in providing comprehensive industrial cold storage and cooling solutions. They offer products such as cold room panels, doors, shelving systems, cooling units, humidifiers, and temperature monitoring systems. Their mission is to exceed customer expectations by delivering integrated solutions for healthy, safe, and modern storage facilities.","['cold storage', 'cooling systems', 'cold room panels', 'cold room doors', 'shelf systems', 'industrial cooling', 'refrigeration', 'humidity control', 'temperature monitoring', 'storage solutions']",NACE C: Manufacturing,cold storage companies
44,mekhos.in,0.0,0.5804927945,0.8798320293,8.0021855417,0.0002,0.0028089888,0.0023094688,0.0020366599,1.2384520769,3,1,0.8216928431,0.8573021555,0.4943109526,0,silver,0.00568904739999998,Mekhos Technology Services Private Limited,India,Karnataka,n.a. ( 2050),,Company,Small (10-49),"Mekhos Technology Services Private Limited specializes in providing end-to-end solutions for industrial automation, focusing on the design and manufacturing of automatic assembly lines, assembly machines, and end-of-line testing machines. They offer integrated solutions including robotic automation, mechanical handling, and data integration for sectors like automotive, medical devices, and electronics. Their expertise also extends to ergonomic manual workbenches and custom jigs and fixtures, aiming to enhance manufacturing efficiency and product quality.","['Industrial Automation', 'Assembly Lines', 'Testing Machines', 'Robotic Automation', 'Manufacturing Solutions', 'Turnkey Solutions', 'Ergonomics', 'Jigs and Fixtures', 'Data Integration', 'Automotive Manufacturing']",NACE C: Manufacturing,manufacturing automation companies
38,b6realestateadvisors.com,1.0187538862,0.0,0.0,10.8980752385,0.0017452007000000002,0.0002,0.0002,0.0019230769,-8.2046871185,2,0,0.2822236432,0.2792354147,0.4943081071,0,silver,0.005691892899999995,B6 Real Estate Advisors,United States,Texas,,,Company,Small (10-49),"B6 Real Estate Advisors is a commercial real estate brokerage firm specializing in investment sales and capital advisory services for property owners. They leverage a technology-forward platform, extensive market intelligence, and a 'Territory Network' to provide transparent and conflict-free transaction experiences. The company focuses on maximizing value for clients through services like investment sales, capital advisory, and special situation dispositions.","['Commercial Real Estate', 'Investment Sales', 'Capital Advisory', 'Real Estate Brokerage', 'Property Owners', 'Market Intelligence', 'Transaction Services', 'Real Estate Investment', 'Brokerage Firm', 'Real Estate Advisors']",NACE M: Real estate activities,real estate developers
38,callahancommercial.com,1.0136294365,0.0,0.0,10.8882262192,0.0019493177000000001,0.0002,0.0002,0.0018903592000000002,-8.2046871185,2,0,0.2813886473,0.3295117316,0.4943081071,0,silver,0.005691892899999995,Callahan Commercial,United States,,,,Company,Micro (0-9),"Callahan Commercial is a real estate brokerage firm specializing in commercial properties. They offer practical and cost-effective solutions for owners, tenants, and investors in the sale, lease, and investment of commercial real estate. The company provides expert guidance and efficient services for transactions and leasing.","['commercial real estate', 'real estate brokerage', 'property sales', 'property leasing', 'real estate investment', 'tenant services', 'owner services', 'commercial properties', 'real estate transactions', 'investment guidance']",NACE M: Real estate activities,real estate developers
16,leanalyser.com,0.8156656027,0.5930665731,0.0,9.992493267,0.0025706941,0.0022779043,0.0002,0.0039370079,-0.3627374768,3,1,0.7521945166,0.8616539059,0.5056954298,1,silver,0.00569542980000004,LEANalyser,Sweden,Stockholm,,,Company,Small (10-49),"LEANalyser provides a data analytics tool that empowers users to generate insights without coding or IT support. It offers a holistic, real-time view of the analytics process within a single tool, emphasizing data security through local software and encryption. The company aims to significantly reduce time-to-insight, enabling faster and more agile decision-making for businesses.","['data analytics', 'business intelligence', 'no-code analytics', 'data insights', 'real-time data', 'data security', 'analytics tool', 'decision making', 'time-to-insight', 'software']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",data analytics companies
80,mixandgo.com,1.0009460449,0.5639999509,0.8802082539,9.8061948883,0.0011904762,0.0013351135000000001,0.0017452007000000002,0.0010080645,-8.2046871185,4,1,0.7733142801,0.8570499187,0.49428304030000003,0,silver,0.005716959699999968,Mix & Go SRL,Romania,Timiș,,,Company,Micro (0-9),"Mix & Go SRL specializes in developing custom interactive lead qualification tools designed to increase conversion rates for businesses. They offer a Lead Qualification Engine that replaces traditional contact forms and PDFs with engaging calculators, assessments, and quizzes. Their service aims to pre-qualify leads, reduce sales team wasted time, and optimize customer acquisition costs by providing personalized insights and automated nurturing sequences.","['Lead Qualification', 'Conversion Rate Optimization', 'Interactive Tools', 'Lead Generation', 'Sales Funnel', 'Marketing Technology', 'Custom Software', 'ROI Calculator', 'Automated Nurturing', 'B2B Marketing']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",lead generation companies
87,xwinsoftware.com,0.8725587130000001,0.5760593414,0.8644624949,9.2378897562,0.0012594458000000002,0.0022421525,0.001814882,0.0032051282000000003,1.715223074,4,1,0.9360268182,0.8946558633,0.5057229734,1,silver,0.005722973400000053,XWin Software,Mexico,Baja California,,,Company,Micro (0-9),"XWin Software is a company specializing in the development of administrative software, with its flagship product being WinCont+ 7, a comprehensive accounting, financial, and fiscal system. They offer cloud-based and local execution options, emphasizing ease of use, reliability, and affordability. The company also provides solutions for electronic invoicing in Excel and custom application development using Macros.","['accounting software', 'cloud accounting', 'financial software', 'fiscal software', 'administrative software', 'electronic invoicing', 'Excel macros', 'software development', 'SaaS', 'business solutions']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",accounting software providers
11,hanobox.de,0.8428124189,0.5133744478,0.8592270613,9.3070718347,0.0046948357,0.0024509804,0.0010952903,0.001146789,3.0742783546,4,1,0.9426766949000001,0.9461972525000001,0.5057255977,1,silver,0.005725597700000029,Hanobox,Germany,Bayern,Langerringen,Hiltenfingen,Company,Micro (0-9),"Hanobox is an IT services company based in Munich, Germany, offering a range of professional IT solutions. Their services include IT infrastructure planning, realization, and maintenance, IT services for digitalization processes, project management, and IT training. They emphasize honest consulting and passionate teamwork to support their clients' projects.","['IT Services', 'IT Infrastructure', 'Consulting', 'Project Management', 'IT Training', 'Digitalization', 'Munich', 'IT Solutions', 'IT Support', 'IT Consulting']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",tech companies in Munich
65,arsinform.it,0.7886041403,0.5746990442000001,0.8620160818,0.0,0.0023584906,0.0017761989,0.0020449898,0.0002,-8.2046871185,3,1,0.5210052837,0.5275304619,0.4941969741,0,silver,0.005803025899999981,ARSinform,Italy,Lombardia,Milano,,Company,Small (10-49),"ARSinform is an Italian company specializing in software solutions for warehouse logistics optimization. For over 30 years, they have been designing and developing custom software and personalized products to manage and control traditional warehouses and automated systems. Their offerings include Warehouse Management Systems (WMS), solutions for logistics automation (MHS), and mobile applications (APP), focusing on customer-oriented approaches, support, and quality assurance.","['Warehouse Management Software', 'Logistics Optimization', 'Supply Chain Management', 'Automation', 'Software Development', 'Custom Solutions', 'Inventory Management', 'Traceability', 'Logistics Technology', 'WMS']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",inventory management software
62,gdzhongleng.com,0.8359622955,0.5718303919000001,0.8896026611000001,13.8066284311,0.0020790021,0.0021231423000000003,0.0027855153000000002,0.0142857143,3.0370225906,4,1,0.9595870411,0.9630952667,0.4941809145,0,silver,0.0058190854999999875,广东中冷制冷科技有限公司,China,,,,Company,Small (10-49),"Guangdong Zhongleng Refrigeration Technology Co., Ltd. is a comprehensive enterprise founded in 1998, specializing in the design, installation, maintenance, and service of refrigeration equipment and cold storage projects. They offer a wide range of cold storage solutions for various industries including pharmaceuticals, logistics, food, and research, as well as manufacturing and selling insulation materials and refrigeration components. The company aims to provide one-stop services for refrigeration needs.","['cold storage', 'refrigeration engineering', 'pharmaceutical cold storage', 'food cold storage', 'logistics cold storage', 'refrigeration equipment', 'cold room construction', 'ice making equipment', 'custom cold storage', 'refrigeration solutions']",NACE C: Manufacturing,cold storage companies
34,saschajecht.com,0.6923788786,0.5335277319,0.8730388880000001,0.0,0.0029411765,0.0016528926,0.0015847861,0.0002,-0.8999326229,3,0,0.7687784520000001,0.8196500329,0.5058262547,1,silver,0.005826254699999978,MARS ventures GmbH,Germany,Niedersachsen,Lüneburg,Lüneburg,Company,Micro (0-9),"MARS ventures GmbH is an investment firm focused on established companies, aiming to accelerate their growth through digital expertise and strategic know-how. They specialize in solidifying existing businesses and scaling them via digitalization. The company seeks to partner with companies to help them achieve their next stage of development.","['Venture Capital', 'Digitalization', 'Investment', 'Strategy', 'Growth', 'Established Companies', 'Scaling', 'Expertise', 'Hamburg', 'Germany']",NACE L: Financial and insurance activities,venture capital firms
43,langorod.ru,0.0,0.5497223139,0.8531910777,6.1442654292,0.0002,0.0012315271,0.0011049724,0.0012755102,-8.2046871185,3,1,0.4392319591,0.2961048774,0.49416950460000003,0,silver,0.005830495399999969,Цифровой Городъ,Russia,,,,Company,Small (10-49),"Цифровой Городъ is a company providing internet access and interactive television services. They offer various internet speed tiers for individuals and tailored solutions for businesses, emphasizing stable connections and competitive pricing. Their TV service includes a wide range of channels and access to popular online cinemas.","['internet provider', 'telecommunications', 'interactive TV', 'online cinema', 'broadband', 'digital services', 'business internet', 'home internet', 'TV service', 'connectivity']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",internet service providers
59,truckinglingo.com,0.6513416171,0.5801703930000001,0.0,8.2794952792,0.0277777778,0.0021598272,0.0002,0.0125,0.8243065476,3,1,0.7731946849,0.7443143879,0.4941646991,0,silver,0.005835300900000007,Trucking Lingo,United States,Oklahoma,,,Other,Micro (0-9),"Trucking Lingo is a resource website dedicated to serving trucking agents and owner-operators in the logistics and freight industry. It provides information, training, and job opportunities related to freight brokerage, agent programs, and the operational aspects of trucking. The site aims to educate and support professionals in navigating the complexities of freight management, carrier relations, and sales within the transportation sector.","['trucking agents', 'freight brokerage', 'owner operators', 'logistics', 'transportation', 'carrier relations', 'shipper services', 'freight management', 'trucking jobs', 'industry training']",NACE H: Transportation and storage,trucking companies
37,j-road.biz,0.9353550673000001,0.5241113901000001,0.8622519374000001,0.0,0.0022271715,0.0028169014000000003,0.0015432099000000001,0.0002,-0.5155586004,3,1,0.8040971437000001,0.847037197,0.5059378061,1,silver,0.005937806100000054,株式会社 J-ROAD,Japan,Saitama,,,Company,Micro (0-9),"J-ROAD is a comprehensive insurance agency specializing in non-life and life insurance products, including auto, fire, injury, medical, liability, and life insurance. They aim to be a strong shield for their clients, offering reliable protection. Additionally, the company provides vehicle transportation and rental car services to support clients during accidents.","['insurance agency', 'non-life insurance', 'life insurance', 'auto insurance', 'fire insurance', 'injury insurance', 'medical insurance', 'liability insurance', 'vehicle transportation', 'rental car']",NACE L: Financial and insurance activities,insurance companies
35,cambridgeinvestors.com,0.8957605362000001,0.5266178846,0.8706045151,9.4016440872,0.0025252525,0.0019646365000000002,0.0017361111,0.0010183299,2.8052871227000002,4,1,0.9485921729000001,0.969780089,0.5059418342,1,silver,0.005941834200000051,Cambridge Investors,United States,Iowa,,,Company,Medium-sized (50-249),"Cambridge Investors is a private equity firm that specializes in starting, growing, and acquiring businesses to generate superior risk-adjusted returns. They focus on industries where they can achieve above-market returns, creating value through organic growth, operational improvements, and strategic acquisitions. Their current portfolio includes commercial real estate, fitness clubs, and financial services, operating with a national platform across the Midwest and Southeast US.","['private equity', 'business building', 'investment', 'commercial real estate', 'fitness', 'financial services', 'value creation', 'organic growth', 'acquisitions', 'portfolio management']",NACE L: Financial and insurance activities,private equity firms
40,imedteulada.com,1.0722361803,0.5124652386,0.8558313847000001,0.0,0.0013869626,0.0025510204,0.0037174721000000003,0.0002,-1.8800981045,3,0,0.7780263381,0.9334639394,0.505967008,1,silver,0.005967008000000051,IMED Hospitales,Spain,Comunidad Valenciana,Marina Alta,Teulada,Company,Large enterprise (250+),"IMED Hospitales is a private healthcare group operating multiple hospitals, polyclinics, a radiotherapy oncology center, and diagnostic imaging centers across Alicante, Valencia, and Murcia. They focus on providing quality private healthcare, offering specialized units and working with various insurance companies. The group employs over 3,000 professionals dedicated to patient care and continuous innovation in healthcare services.","['private healthcare', 'hospitals', 'polyclinics', 'radiotherapy', 'diagnostic imaging', 'specialized units', 'medical team', 'patient care', 'healthcare group', 'insurance']",NACE R: Human health and social work activities,hospital management companies
16,taborconnect.com,0.854545176,0.5544446111,0.8759416938000001,0.0,0.0017361111,0.0010857763,0.0017452007000000002,0.0002,-8.2046871185,3,1,0.5304850817,0.433559633,0.5059885796,1,silver,0.005988579599999988,Tabor Consulting,United States,Virginia,,,Company,Micro (0-9),"Tabor Consulting is a data-driven solutions provider that helps businesses move beyond basic data reporting to actionable insights. They focus on providing agile, science-backed, and personalized strategies to help clients understand market dynamics and anticipate future trends. Their mission is to deliver integrated results that enable businesses to make timely and informed decisions.","['data analytics', 'market solutions', 'actionable insights', 'business strategy', 'personalization', 'agile insights', 'data-driven', 'consulting', 'market research', 'predictive analytics']","NACE N: Professional, scientific and technical activities",data analytics companies
72,minutemenhr.com,0.0,0.0,0.8392831087,0.0,0.0002,0.0002,0.0014367816,0.0002,-2.4421205521,1,0,0.23402257270000001,0.2708289988,0.5060128649,1,silver,0.00601286489999997,Minutemen HR Management Services,United States,Ohio,,,Company,Medium-sized (50-249),"Minutemen HR Management Services, established in 1968, is an employee management service provider offering payroll processing, workers' compensation management, and unemployment claims administration. As part of a larger independent network, they provide a comprehensive, single-source service program tailored to client needs. Their services aim to help companies cost-effectively manage their workforce with a focus on customer service and competitive pricing.","['Payroll Processing', ""Workers' Compensation"", 'Unemployment Claims', 'HR Management', 'Employee Management', 'Staffing', 'Ohio', 'Payroll Tax', 'HR Services', 'Workforce Management']",NACE O: Administrative and support service activities,managed service providers (MSPs)
72,datakinetics.com,0.0,0.0,0.8398762345,0.0,0.0002,0.0002,0.0014792899,0.0002,-3.0916895866,1,1,0.21480430290000002,0.2149393866,0.5060128649,1,silver,0.00601286489999997,Data kinetics,United States,Ohio,,,Company,Small (10-49),"Data kinetics is a technology solutions provider established in 1988, specializing in managed IT services, system administration, and comprehensive networking solutions including LAN, WAN, cloud, and Wi-Fi. They offer robust cybersecurity, business continuity, data recovery, and remote backup services, alongside IT project management, system planning, and software evaluation. The company also provides computer sales, cloud storage, and website design and hosting, operating as a Microsoft and Adobe Partner.","['Managed Service Provider', 'System Administration', 'Networking', 'Cyber Security', 'Business Continuity', 'Data Recovery', 'Cloud Services', 'IT Consulting', 'Website Hosting', 'Technology Solutions']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",managed service providers (MSPs)
72,cplhr.com,0.0,0.0,0.8392831087,0.0,0.0002,0.0002,0.0014388489,0.0002,-2.4421205521,1,0,0.2340230399,0.2708289988,0.5060128649,1,silver,0.00601286489999997,Minutemen HR Management Services,United States,Ohio,,,Company,Medium-sized (50-249),"Minutemen HR Management Services, established in 1968, is an employee management service provider offering payroll processing, workers' compensation management, and unemployment claims administration. As part of a larger independent network, they provide a comprehensive, single-source service program tailored to client needs. Their services aim to help companies cost-effectively manage their workforce with a focus on customer service and competitive pricing.","['Payroll Processing', ""Workers' Compensation"", 'Unemployment Claims', 'HR Management', 'Employee Management', 'Staffing', 'Ohio', 'Payroll Tax', 'HR Services', 'Workforce Management']",NACE O: Administrative and support service activities,managed service providers (MSPs)
6,skywriter.com,0.0,0.0,0.8393939137,0.0,0.0002,0.0002,0.001490313,0.0002,-2.891222477,1,0,0.2311760688,0.2849451027,0.5060128649,1,silver,0.00601286489999997,Skywriter Systems,United States,California,,,Company,Small (10-49),"Skywriter Systems offers a hierarchical content management and distribution platform designed to operationalize content use. Their solution provides a single dashboard to manage content from various internet-accessible locations, including websites, fileshares, and SaaS applications. The platform enables wide distribution through email, social media, and web portals, while also offering tracking and insight into content usage to empower users with information and decrease costs and complexity.","['content management', 'content distribution', 'SaaS', 'web portals', 'social media publishing', 'content analytics', 'information management', 'workflow automation', 'digital asset management', 'enterprise software']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",B2B SaaS platforms
72,moosmayer.de,0.0,0.0,0.8387384415,0.0,0.0002,0.0002,0.0013947001,0.0002,-2.760751009,1,0,0.22429852990000002,0.2652431998,0.5060128649,1,silver,0.00601286489999997,Thomas Moosmayer Computer - Systeme,Germany,Nordrhein-Westfalen,Hiddenhausen,Hiddenhausen,Company,Micro (0-9),"Thomas Moosmayer Computer - Systeme offers a comprehensive range of IT services, specializing in managed services such as remote monitoring, patch management, antivirus, firewall, Microsoft 365, email archiving, and USV. They also provide IT services, refurbished IT solutions, and IT infrastructure analysis. The company aims to provide reliable IT support and solutions for businesses.","['Managed Services', 'IT Service', 'Remote Monitoring', 'Patch Management', 'IT Infrastructure', 'Refurbished IT', 'Microsoft 365', 'Email Archiving', 'IT Support', 'Computer Systems']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",managed service providers (MSPs)
54,csih2o.com,0.8512090445,0.5819061995,0.8706797957,15.4786091184,0.0017513135000000002,0.001490313,0.0010471204,0.0125,3.1431324482,4,1,0.9630061515,0.9012075970000001,0.4939361901,0,silver,0.0060638098999999945,CSI Water Treatment Systems,United States,Ohio,,,Company,Small (10-49),"CSI Water Treatment Systems provides innovative water treatment solutions through a network of wholesale distributors, serving professional contractors. They offer water analysis, product registration, training seminars, and a newsletter. Their product line includes systems like the DROP WiFi system and the Legacy View App for remote monitoring and control of water treatment equipment.","['water treatment', 'water solutions', 'wholesale distributors', 'professional contractors', 'water analysis', 'product registration', 'training seminars', 'newsletter', 'smart water systems', 'remote monitoring']",NACE C: Manufacturing,water treatment companies
79,verdigicom.nl,0.0,0.0,0.8536990881000001,7.2152016925,0.0002,0.0002,0.0011376564,0.001285347,1.196095109,2,1,0.5807474546,0.5630304756,0.5061887452,1,silver,0.006188745200000012,Verdigicom,Netherlands,Zuid-Holland,,,Company,Micro (0-9),"Verdigicom is a full-service online consultancy specializing in result-oriented online marketing and communication. Led by Klaas Verweij, the firm focuses on developing and implementing effective strategies to enhance online services, information provision, and online sales for its clients. They offer personal support and clear expectations.","['online marketing', 'online communication', 'digital strategy', 'consultancy', 'web services', 'sales promotion', 'information provision', 'full-service', 'result-oriented', 'client support']","NACE N: Professional, scientific and technical activities",online marketing agencies
64,celeritypos.com,0.8493430018,0.5754173994,0.8865109682000001,13.9620134946,0.0020080321,0.0012547051,0.0020449898,0.0021413276,1.9063493013000001,4,1,0.9524217533,0.9251091166000001,0.5062578698,1,silver,0.006257869799999982,Celerity POS Inc.,United States,California,,,Company,Small (10-49),"Celerity POS Inc. is a Calgary-based company providing Point of Sale (POS) solutions specifically for the North American quick-service and dining restaurant industry. They focus on delivering user-friendly and efficient technology to streamline operations, enhance customer experiences, and manage transactions. The company also offers comprehensive technical support and integrates with third-party delivery platforms like Skip the Dishes, DoorDash, and UberEats.","['Point of Sale', 'POS solutions', 'Restaurant technology', 'Hospitality industry', 'Quick service restaurants', 'Order management', 'Third-party integration', 'Technical support', 'Calgary', 'POS software']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",point of sale systems providers
44,advancedmechatronicscorp.com,0.6907880306,0.5526519418,0.8883638382,7.4099903599,0.006896551700000001,0.0013623978,0.0054054054,0.0011173184,-8.2046871185,4,1,0.7152300796000001,0.8558674749,0.4937292814,0,silver,0.006270718600000003,Advanced Mechatronics Corp,United States,Michigan,,,Company,Small (10-49),"Advanced Mechatronics Corp designs and builds custom machinery and automation solutions for businesses. They specialize in problem-solving through innovative design, leveraging in-house capabilities for machining, assembly, and quality control. Their collaborative process ensures customer satisfaction from development through post-delivery.","['custom machinery', 'automation solutions', 'mechatronics', 'design and build', 'industrial automation', 'engineering', 'manufacturing', 'CNC machining', 'problem solvers', 'innovation']",NACE C: Manufacturing,manufacturing automation companies
44,rdmachineandtool.com,0.6907880306,0.5527654886,0.8883638382,7.4099903599,0.0068493151,0.0013717421,0.0054347826,0.0011160714,-8.2046871185,4,1,0.7152140275000001,0.8558674749,0.4937292814,0,silver,0.006270718600000003,Advanced Mechatronics Corp,United States,Michigan,,,Company,Small (10-49),"Advanced Mechatronics Corp designs and builds custom machinery and automation solutions for businesses. They specialize in problem-solving through innovative design, leveraging in-house capabilities for machining, assembly, and quality control. Their collaborative process ensures customer satisfaction from development through post-delivery.","['custom machinery', 'automation solutions', 'mechatronics', 'design and build', 'industrial automation', 'engineering', 'manufacturing', 'CNC machining', 'problem solvers', 'innovation']",NACE C: Manufacturing,manufacturing automation companies
54,safewaterunlimited.com,0.8341667056000001,0.5525853634,0.8839292526,13.4130906597,0.002016129,0.0010928962,0.0018315018,0.0013210040000000002,1.4358747004999999,4,1,0.9458879609,0.939475539,0.5062774424,1,silver,0.006277442400000055,Chautauqua Water Conditioning,United States,New York,,,Company,Micro (0-9),"Chautauqua Water Conditioning is a family-owned business specializing in water filtration equipment and services for residential and commercial clients. They offer customized treatment plans using water softeners, UV light, and reverse osmosis systems to ensure clean, safe, and soft water. The company provides in-home testing, installation, and demonstrations, serving Chautauqua, Cattaraugus, and Warren counties.","['water conditioning', 'water filtration', 'water softeners', 'reverse osmosis', 'UV light', 'in-home testing', 'residential services', 'commercial services', 'water treatment', 'clean water']","NACE E: Water supply; sewerage, waste management and remediation activities",water treatment companies
89,hkaa.com,0.9726994038000001,0.5859031081,0.8687504530000001,8.940364304300001,0.0011148272,0.0015432099000000001,0.0012210012,0.0011627907,1.2096199989,4,1,0.9374317615000001,0.9330441342,0.5062875016,1,silver,0.006287501600000023,HKA Enterprises,United States,South Carolina,,,Company,Medium-sized (50-249),"HKA Enterprises offers comprehensive EOR (Employer of Record) payroll services, staffing solutions, and IT solutions for organizations of all sizes. They specialize in funding, administering, and processing payroll and benefits for field employees, as well as providing direct and contingent staffing and executive search services. With over 40 years of experience, HKA aims to help businesses manage their workforce efficiently and achieve their staffing goals.","['Payroll Services', 'Employer of Record', 'Staffing', 'IT Solutions', 'Executive Search', 'Recruitment', 'Human Resources', 'Workforce Management', 'Cash Management', 'Employee Benefits']",NACE O: Administrative and support service activities,payroll processing companies
56,mendsavunma.com.tr,1.1887111664,0.4907839298,0.0,6.5429402548999995,0.0012437811,0.0011376564,0.0002,0.0013642565,-3.0691695213,3,1,0.6763509706,0.35895088610000003,0.49370655700000005,0,silver,0.006293442999999954,Mend Savunma Sanayii ve Güvenlik Hizmetleri A.Ş.,Turkey,Ankara,,,Company,Small (10-49),"Mend Savunma is a Turkish company with over 20 years of experience in the defense industry. It serves as the sole authorized representative and distributor in Turkey for leading global brands such as Glock, Surefire, and B&T. The company provides advanced solutions for the defense needs of both law enforcement and the civilian market. They also engage in corporate social responsibility initiatives, such as contributing to education facilities.","['defense industry', 'authorized distributor', 'Glock', 'Surefire', 'B&T', 'security services', 'law enforcement', 'civilian market', 'technical service', 'Turkey']",NACE G: Wholesale and retail trade,defense contractors
